クラス名,備考,,
浴室暖房乾燥機,,,
,,,
,,,
,,,
EPC,Property name,Contents of property,Value range(decimal notation)
0x80,動作状態,ON／OFFの状態を示す。,ON：0x30 OFF：0x31
0xB0,運転設定,換気／入浴前予備暖房／入浴中暖房／乾燥／涼風の各運転モードと停止を設定し、設定状態を取得する。,換気運転：0x10 入浴前予備暖房運転：0x20 入浴中暖房運転：0x30 乾燥運転：0x40 涼風運転：0x50 停止：0x00
0xB1,換気運転設定,換気モード時の換気風量レベルを設定し、設定状態を取得する。,自動：0x41 標準：0x42 風量レベル：0x31～38
0xB2,入浴前予備暖房運転設定,入浴前予備暖房モード時の運転能力レベルを設定し、設定状態を取得する。,自動：0x41 標準：0x42 能力レベル：0x31～38
0xB3,入浴中暖房運転設定,入浴中暖房モード時の運転能力レベルを設定し、設定状態を取得する。,自動：0x41 標準：0x42 能力レベル：0x31～38
0xB4,乾燥運転設定,乾燥モード時の運転能力レベルを設定し、設定状態を取得する。,自動：0x41 標準：0x42 能力レベル：0x31～38
0xB5,涼風運転設定,涼風モード時の運転能力レベルを設定し、設定状態を取得する。,自動：0x41 標準：0x42 能力レベル：0x31～38
0xBA,室内相対湿度計測値,浴室内の相対湿度計測値を取得する。,0x00～0x64(0～100%)
0xBB,室内温度 計測値,浴室内の温度計測値を取得する。,0x81～0x7D(-127～125℃)
0xC2,換気風量設定,24時間換気の風量レベルを設定し、設定状態を取得する。,自動：0x41 風量レベル：0x31～38
0xCF,フィルタサイン設定,フィルタサインの点灯／消灯を設定し、状態を取得する。,点灯：0x41 消灯：0x42
0xE0,人体検知状態,人体検知の状態を取得する。,人体検知あり：0x41 人体検知なし：0x42
0x90,ONタイマ予約設定1,予約入／予約切を設定し、設定状態を取得する。,予約入：0x41 予約切：0x42
0xE1,ONタイマ予約設定2,運転開始時のモードを設定して予約入 ／予約切を設定し、設定状態を取得する。,換気運転予約：0x10 入浴前予備暖房運転予約：0x20 入浴中暖房運転予約：0x30 乾燥運転予約：0x40 涼風運転予約：0x50 予約切：0x00
0x91,ONタイマ時刻設定値,タイマ値HH:MMを設定し、設定状態を取得する。,0～0x17:0～0x3B(=0～23):(=0～59)
0x92,ONタイマ相対時間設定値,タイマ値HH:MMを設定し、設定状態を取得する。,0～0x17:0～0x3B(=0～23):(=0～59)
0x94,OFFタイマ予約設定,予約入／予約切を設定し、設定状態を取得する。,予約入：0x41 予約切：0x42
0x95,OFFタイマ時刻設定値,タイマ値HH:MMを設定し、設定状態を取得する。,0～0x17:0～0x3B(=0～23):(=0～59)
0x96,OFFタイマ相対時間設定値,タイマ値HH:MMを設定し、設定状態を取得する。,0～0x17:0～0x3B(=0～23):(=0～59)
