クラス名,備考,,
家庭用エアコン,,,
,,,
,,,
,,,
EPC,Property name,Contents of property,Value range(decimal notation)
0x80,動作状態,ON／OFF の状態を示す。,ＯＮ＝0x30，ＯＦＦ＝0x31
0xB0,運転モード設定,自動／冷房／暖房／除湿／送風／その他の運転モードを設定し、 設定状態を取得する。,順番に以下のコードが対応。0x41/0x42/0x43/0x44/0x45/0x40
0xB1,温度自動設定,AUTO／非AUTOを設定し、設定状態を取得する。,"AUTO＝0x41,非AUTO＝0x42"
0xB2,急速動作モード設定,通常運転／急速／静音を設定し、設定状態を取得する。,"通常運転＝0x41 急速＝0x42, 静音＝0x43"
0xB3,温度設定値,温度設定値を設定し、設定状態を取得する。,0x00～0x32（0～50℃）
0xB4,除湿モード時 相対湿度設定値,除湿モード時相対湿度設定値を設定し、設定状態を取得する。,"0x00～0x64, (0～100％)"
0xB5,冷房モード時温度設定値,冷房モード時設定温度値を設定し、設定状態を取得する。,0x00～0x32（0～50℃）
0xB6,暖房モード時温度設定値,暖房モード時設定温度値を設定し、設定状態を取得する。,0x00～0x32（0～50℃）
0xB7,除湿モード時温度設定値,除湿モード時設定温度値を設定し、設定状態を取得する。,0x00～0x32（0～50℃）
0xB8,定格消費電力値,冷房／暖房／除湿／送風の各運転モード時の定格消費電力,0x0000～0xFFFD(0～65533W) 冷房：暖房：除湿：送風
0xB9,消費電流計測値,消費電流計測値,0x0000～0xFFFD(0～6553.3A）
0xBA,室内相対湿度計測値,室内相対湿度計測値,0x00～0x64(0～100%)
0xBB,室内温度計測値,室内温度計測値,0x81～0x7D(-127～125℃）
0xBC,ユーザリモコン温度設定値,ユーザリモコン温度設定値,0x00～0x32（0～50℃）
0xBD,吹き出し温度計測値,吹き出し温度計測値,0x81～0x7D(-127～125℃）
0xBE,外気温度計測値,外気温度計測値,0x81～0x7D(-127～125℃）
0xBF,相対温度設定値,エアコン動作中、動作モードにおける目標温度値に対する相対温 度設定値を設定し、設定内容を取得する。,0x81～0x7D(-12.7℃～12.5℃)
0xA0,風量設定,風量レベルおよび風量自動状態を設定し、設定状態を取得する。風量レベルは8段階で指定。,風量自動設定＝0x41 風量レベル＝0x31～0x38
0xA1,風向自動設定,風向き上下左右のAUTO／非AUTOを設定し、設定状態を取得する。,AUTO=0x41、非AUTO=0x42 上下AUTO=0x43、左右AUTO=0x44
0xA3,風向スイング設定,風向スイングOFF／上下／左右／上下左右を設定し、設定状態を 取得する。,風向スイングOFF＝0x31、上下＝0x41、左右＝0x42、上下左右＝0x43
0xA4,風向上下設定,上下方向の風向きを5通りのパターンで設定し、設定状態を取得する。,上=0x41、下=0x42、中央=0x43、上中=0x44、下中=0x45
0xA5,風向左右設定,左右方向の風向きを31通りのパターンで設定し、設定状態を取得する。,右＝0x41、左＝0x42、中央＝0x43、左右＝0x44他、プロパティ詳細説明の表に記載の コードで示す。
0xAA,特殊状態,エアコンが特殊状態にあることを示す。,通常状態=0x40、除霜状態=0x41 予熱状態=0x42、排熱状態=0x43
0xAB,非優先状態,エアコンが非優先状態にあることを示す,通常状態=0x40 非優先状態=0x41
0xC0,換気モード設定,換気の動作(方向)を設定し、設定状態を取得する。,換気ON（排気方向）=0x41、換気OFF=0x42、換気ON（吸気方向）=0x43
0xC1,加湿モード設定,加湿のモード設定ON/OFFを設定し、設定状態を取得する。,"加湿ON＝0x41,OFF＝0x42"
0xC2,換気風量設定,換気風量レベルを設定し、設定状態を取得する。,換気風量自動=0x41 換気風量レベル=0x31～0x38
