クラス名,備考,,
ディスプレー,,,
,,,
,,,
,,,
EPC,Property name,Contents of property,Value range(decimal notation)
0x80,動作状態,ON/OFF 状態を表す,"ON=0x30, OFF=0x31"
0xB0,表示制御設定,文字表示・非表示を設定し、設定状態を取得する,"表示=0x30,非表示=0x31"
0xB1,文字列設定受付可能状態,伝達文字列を受付けられる状態にあるか否かを示す,"レディ=0x30,ビジー=0x31"
0xB2,表示可能文字コード,表示可能文字コードをビットマップで示す。,ビット0 ANSI X3.4 搭載 1 非搭載 0 ビット1 Shift.JIS 搭載 1 非搭載 0 ビット2 JIS 搭載 1 非搭載 0 ビット3 日本語EUC搭載 1 非搭載 0 ビット4 UCS-4搭載 1 非搭載 0 ビット5 UCS-2搭載 1 非搭載 0 ビット6 Latin-1搭載 1 非搭載 0 ビット7 UTF-8搭載 1 非搭載 0 ビット8 以上:for future reserved 0
0xB3,伝達文字列設定,ユーザに伝達するべき文字列、その伝達文字列長及び使用文字コードを設定し、設定保持値を取得する。,"伝達文字バイト列データ長を最上位バイトに、次バイトに使用文字コード、次バイトは 0x00(for future reserved),次に伝達文字列先頭バイト、伝達文字列末尾バイトを最下位バイトに設定する。 1バイト目：伝達文字バイトコード列データ長の16進換算値 2バイト目：使用文字コード 3バイト目：for future reserved 4バイト目以降：Max244Byte分の伝達文字列バイトコード列 文字コードは以下のコードを使用する。 ANSI X3.4=0x01 Shift.JIS=0x02 JIS=0x03 日本語EUC=0x04 UCS-4=0x05 UCS-2=0x06 Latin-1=0x07 UTF-8=0x08 0x09 以上=for future reserved"
0xB4,受付け伝達文字列長,設定された伝達文字列で最新の保持文字列の総バイト数を示す。,1 バイト目：0x00-0xF4 2 バイト目： 0x00(for future reserved)
