クラス名,備考,,
一般照明,シャンデリア、 スタンド、ブランケット、ダウンライト、スポット照明、ペンダント照明、シーリングライト、ウォールラ イト等を含む,,
,,,
,,,
,,,
EPC,Property name,Contents of property,Value range(decimal notation)
0x80,動作状態,ON／OFF の状態を示す。,ＯＮ＝0x30，ＯＦＦ＝0x31
0xB0,照度レベル設定,照度レベルを%で示す。,0x00～0x64(0～100%)
0xB1,光色設定,光色を設定する,"電球色=0x41, 白色=0x42, 昼白色=0x43, 昼光色=0x44,その他=0x40"
0xB2,照度レベル段数設定,照度レベルを段数で設定し、設定状態を取得する。,0x01～設定可能照度レベル最大値(暗～明)
0xB3,光色レベル段数設定,光色レベルを段数で設定し、設定状態を取得する。,0x01～設定可能光色レベル最大値(電球色～白色)
0xB4,設定可能レベル最大値,照度及び光色設定可能レベル最大値を取得する。,1Byte目:照度 2Byte目:光色 0x01～0xFF(1～255段階) 0x00(機能を搭載していない場合)
0xB5,常夜灯設定可能レベル最大値,常夜灯モード時の照度及び光色設定可能レベル最大値を取得する。,1Byte目:照度 2Byte目:光色 0x01～0xFF(1～255段階) 0x00(機能を搭載していない場合)
0xB6,点灯モード設定,自動/通常灯/常夜灯/カラー灯,"自動=0x41,通常灯=0x42,常夜灯=0x43,カラー灯=0x45"
0xB7,通常灯モード時照度レベル設定,通常灯モード時の照度レベルを%で示す。,0x00～0x64(0～100%)
0xB8,通常灯も時照度レベル段数設定,通常灯も時照度レベルを段数で設定し、設定状態を取得する。,0x01～設定可能照度レベル最大値(暗～明)
0xB9,常夜灯モード時照度レベル設定,常夜灯モード時照度レベルを段数で設定し、設定状態を取得する。,0x01～設定可能照度レベル最大値(暗～明)
0xBA,常夜灯モード時照度レベル段数設定,常夜灯モード時照度レベルを段数で設定し、設定状態を取得する。,0x01で設定可能照度レベル最大値(暗～明)
0xBB,通常灯モード時光色設定,通常灯モード時光色を設定する,"電球色=0x41,白色=0x42,昼白色=0x43,昼光色=0x44,その他=0x40"
0xBC,通常灯モード時光色レベル段数設定,通常灯モード時光色レベルを段数で設定し、設定状態を取得する。,0x01～設定可能光色レベル最大値(電球色～白色)
0xBD,常夜灯モード時光色設定,常夜灯モード時光色を設定する,"電球色=0x41,白色=0x42,昼白色=0x43,昼光色=0x44,その他=0x40"
0xBE,常夜灯モード時光色レベル段数設定,常夜灯モード時光色レベルを段数で設定し、設定状態を取得する。,0x01～設定可能光色レベル最大値(電球色～白色)
0xBF,自動モード時点灯モード状態,自動モード時の点灯モード状態を取得する,"通常灯=0x42,常夜灯=0x43,消灯=0x44,カラー灯=0x45"
0xC0,カラー灯モード時RGB設定,カラー灯モード時のRGB値を設定し、設定状態を取得する。,"1Byte目:R 2Byte目:G 3Byte目:B 0x00～0xFF(0～255) 最低輝度=0x00,最高輝度=0xFF"
0x90,ONタイマ予約設定,予約入／予約切,"予約入＝0x41,予約切＝0x42"
0x91,ONタイマ時刻設定値,タイマ値 HH:MM,0～0x17:0～0x3B(=0～23):(=0～59）
0x94,OFFタイマ予約設定,予約入／予約切,"予約入＝0x41,予約切＝0x42"
0x95,OFFタイマ時刻設定値,タイマ値 HH:MM,0～0x17:0～0x3B(=0～23):(=0～59）
