Class name,Remarks,Group code,Class code,Whether or not detailed requirements are provided,,,,,,,
Fan heater,,0x01,0x43,○,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
EPC,Property name,Contents of property,Value range(decimal notation),Unit,Data type,Data size,Access rule(Anno),Access rule(Set),Access rule(Get),Announcement at status change,Remark
0x80,Operation status,This property indicates the ON/OFF status.,"ON=0x30, OFF=0x31",-,unsigned char,1,-,mandatory,mandatory,mandatory,
0xB3,Temperature setting value,Sets the temperature and gets the setting status.,0x00.0x32 (0.50°C),°C,unsigned char,1,-,mandatory,mandatory,-,
0xBB,Measured temperature,This property indicates the measured room temperature.,0x81.0x7D (-128.125°C),°C,signed char,1,-,-,optional,-,
0xB1,Automatic temperature control setting,Sets automatic / non-automatic and gets the setting status,"Automatic = 0x41, non-automatic = 0x42",-,unsigned char,1,-,optional,optional,-,
0x90,ON timer reservation setting,Sets ON/OFF of reservation and gets the setting status.,"Reservation ON: 0x41, OFF:0x42 for both time and relative time Timer-based reservation ON:0x43, Relative time reservation ON:0x44",-,unsigned char,1,-,optional,optional,-,
0x91,ON timer setting value (time),Sets timer value HH:MM and gets setting status,0.0x17: 0.0x3B (= 0.23): (= 0.59),-,unsigned char × 2,2,-,optional,optional,-,
0x92,ON timer setting value (relative time),Sets timer value HH:MM and gets the updated time,0.0x17: 0.0x3B (= 0.23): (= 0.59),-,unsigned char × 2,2,-,optional,optional,-,
0x94,OFF timer reservation setting,Sets ON/OFF of reservation and gets setting status,"Reservation ON: 0x41, OFF:0x42 for both time and relative time Timer-based reservation ON:0x43, Relative time reservation ON:0x44",-,unsigned char,1,-,optional,optional,-,
0x95,OFF timer setting value (time),Sets timer value HH:MM and gets the setting status.,0.0x17: 0.0x3B (= 0.23): (= 0.59),-,unsigned char × 2,2,-,optional,optional,-,
0x96,OFF timer value ( relative time),Sets timer value HH:MM and gets updated time,0.0x17: 0.0x3B (= 0.23):(= 0.59),-,unsigned char × 2,2,-,optional,optional,-,
0xC0,Extentional operation setting,Sets ON/OFF of extensional operation and gets setting status.,"Extension ON=0x41, OFF=0x42",-,unsigned char,1,-,optional,optional,-,
0xC1,Extentional operation timer time setting value,Setsextension time HH:MM and gets the extended time,0.0x17: 0.0x3B (= 0.23):(= 0.59),-,unsigned char × 2,2,-,optional,optional,-,
0xC2,Ion emission setting,Sets ON/OFF of ion emission and gets setting status.,"Emission ON=0x41, OFF=0x42",-,unsigned char,1,-,optional,optional,-,
0xC3,Implemented ion emission method,Specifies ion emission method implemented in humidifier by bit map,"Extension ON=0x41, OFF=0x42",-,unsigned char,1,-,-,optional,-,
0xC4,Oil amount level,Specifies oil amount in the tank by 6 levels.,0x40: empty 0x41-0x45: minimum to maximum levels,-,unsigned char,1,-,-,optional,-,
